stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
HERLEAEN,HERLEAEN,HERMITAGE AVE & LEA AVE EB,,36.156645,-86.768808,,,,,,
HERLINWF,HERLINWF,HERMITAGE AVE & LINDSLEY AVE WB,,36.15508,-86.763995,,,,,,0
HERLITEN,HERLITEN,HERMITAGE AVE & LITTLE GREEN ST EB,,36.153209,-86.749504,,,,,,
HERMIDSN,HERMIDSN,HERMITAGE AVE & MIDDLETON ST SB,,36.155912,-86.767211,,,,,,
HERLEAWN,HERLEAWN,HERMITAGE AVE & LEA AVE WB,,36.156648,-86.76851,,,,,,
HERWARWN,HERWARWN,HERMAN ST & WARREN ST WB,,36.168499,-86.793355,,,,,,
HICOCANN,HICOCANN,HICKORY PLAZA DR & OCALA DR NB,,36.050659,-86.716055,,,,,,0
HILCRESN,HILCRESN,HILLSBORO PIKE & CRESTMOOR RD SB,3757 HILLSBORO PIKE,36.110036,-86.811595,,,,,,0
HILGOLSF,HILGOLSF,HILLSBORO PIKE & GOLF CLUB LN SB,3225 HILLSBORO PIKE & GOLF CLUB LN,36.117639,-86.810283,,,,,,0
HILGOLNF,HILGOLNF,HILLSBORO PIKE & GOLF CLUB LN NB,HILLSBORO PK & GOLF CLUB LN,36.117949,-86.809911,,,,,,0
HILGRASN,HILGRASN,HILLSBORO PIKE & GRAYBAR LN SB,,36.111281,-86.811431,,,,,,
HILGRANN,HILGRANN,HILLSBORO PIKE & GRAYBAR LN NB,,36.111099,-86.811197,,,,,,0
HILSHASN,HILSHASN,HILLSBORO PIKE & SHARONDALE DR SB,,36.120733,-86.808043,,,,,,0
21AWOONF,21AWOONF,21ST AVE S & WOODLAWN DR NB,HILLSBORO & WOODLAWN,36.125435,-86.805294,,,,,,0
HILWOOSN,HILWOOSN,HILLSBORO PIKE & WOODMONT BLVD SB,,36.114169,-86.811039,,,,,,
HILWOONM,HILWOONM,HILLSBORO PIKE & WOODMONT BLVD NB,,36.11461,-86.810695,,,,,,0
H70BAPWM,H70BAPWM,HWY 70 S & BAPTIST BELLEVUE MEDICAL WB,HWY 70 S & BAPTIST BELLEVUE MEDICAL CENTER,36.078807,-86.951223,,,,,,0
HWYSAWWM,HWYSAWWM,HWY 70 S & SAWYER BROWN WB,HWY 70 S & BELLEVUE CENTER,36.077742,-86.947539,,,,,,
H70CARSN,H70CARSN,HWY 70 S & CARNAVON PKWY WB,,36.089861,-86.890964,,,,,,
H70COLEF,H70COLEF,HWY 70 S & COLEY DAVIS RD EB,,36.078866,-86.952313,,,,,,0
H70COLEM,H70COLEM,HWY 70 S & COLICE JEANNE RD EB,HWY 70 S & DOLCE JEANNE,36.073839,-86.934652,,,,,,0
H70BROEF,H70BROEF,HWY 70 S & BROOKMONT TR EB,,36.080517,-86.900418,,,,,,
H70ERIEN,H70ERIEN,HWY 70 S & ERIN LN EB,,36.078285,-86.909009,,,,,,0
H70ERIWN,H70ERIWN,HWY 70 S & ERIN LN WB,70 S & OAKMONT CR,36.078579,-86.908706,,,,,,
H70HICEN,H70HICEN,HWY 70 S & HICKS LN EB,,36.073828,-86.926547,,,,,,0
H70HICWN,H70HICWN,HWY 70 S & HICKS RD WB,STATE HWY 1 & MEMPHIS BRISTOL HWY,36.074021,-86.92593,,,,,,
STAPLES,STAPLES,HWY 70 S & STAPLES PARK-N-RIDE,HWY 70 S & MALL ENTRANCE,36.077513,-86.947762,,,,,,
H70OLDEF,H70OLDEF,HWY 70 S & OLD HICKORY BLVD EB,7087 USHY 70S,36.074666,-86.91989,,,,,,0
H70OLDWF,H70OLDWF,HWY 70 S & OLD HARDING PIKE WB,70 S & OLD HARDING PK,36.074125,-86.923236,,,,,,0
HWYPEREN,HWYPEREN,HWY 70 S & PERCY WARNER BLVD EB,HIGHWAY 70 S & 5TH AV N,36.084661,-86.894509,,,,,,0
HWYSAWEN,HWYSAWEN,HWY 70 S & SAWYER BROWN RD EB,,36.076953,-86.94581,,,,,,0
H70CHIEN,H70CHIEN,HWY 70 S & CHIMNEY HILL EB,HWY 70 S & SUBDIVISION ENTRANCE,36.075912,-86.916299,,,,,,0
HYDMANSF,HYDMANSF,HYDES FERRY RD & MANCHESTER AVE SB,,36.190773,-86.83859,,,,,,0
ALBDBTWF,ALBDBTWF,ALBION ST & DR D B TODD JR BLVD WB,JACKSON & D B TODD,36.166186,-86.806237,,,,,,0
MAIS6SEN,MAIS6SEN,MAIN ST & S 6TH ST EB,,36.173464,-86.763597,,,,,,0
JAM8AWN,JAM8AWN,JAMES ROBERTSON PKWY & 8TH AVE N WB,JAMES ROBERTSON & 8TH AV N,36.167691,-86.78696,,,,,,
JAMGAYWF,JAMGAYWF,JAMES ROBERTSON PKWY & GAY ST WB,,36.168027,-86.777868,,,,,,
JAM2AEF,JAM2AEF,JAMES ROBERTSON PKWY & 2ND AVE N EB,JAMES ROBERTSON PW & 2ND AV N,36.167694,-86.778124,,,,,,
JEF10AEN,JEF10AEN,JEFFERSON ST & 10TH AVE N EB,JEFFERSON & 10 AVE,36.172277,-86.795009,,,,,,0
JEF10AWN,JEF10AWN,JEFFERSON ST & 10TH AVE N WB,JEFFERSON & 10 AVE,36.172525,-86.794592,,,,,,
JEF11TWN,JEF11TWN,JEFFERSON ST & 11TH  AVE N WB,JEFFERSON & 11 AVE,36.171851,-86.797607,,,,,,
JEF12AEN,JEF12AEN,JEFFERSON ST & 12TH AVE N EB,JEFFERSON & 12 AVE,36.171135,-86.79961,,,,,,0
JEF14TWM,JEF14TWM,JEFFERSON ST & 14TH AVE N WB,JEFFERSON & 14 AVE,36.170981,-86.800988,,,,,,0
JEF16EN,JEF16EN,JEFFERSON ST & 16TH AVE N EB,JEFFERSON & 16 AVE N,36.170152,-86.803805,,,,,,
JEF26AWN,JEF26AWN,JEFFERSON ST & 26TH AVE N WB,JEFFERSON ST & I40 RAMP,36.168263,-86.816657,,,,,,0
JEF27AEN,JEF27AEN,JEFFERSON ST & 27TH AVE EB,JEFFERSON ST & 27TH AVE N,36.167799,-86.818981,,,,,,
JEF27AWN,JEF27AWN,JEFFERSON ST & 27TH AVE WB,JEFFERSON ST & UNKNOWN AL,36.167987,-86.818532,,,,,,0
JEF4AEN,JEF4AEN,JEFFERSON ST & 4TH AVE EB,JEFFERSON & 4 AVE,36.174477,-86.786521,,,,,,
JEF8AVEF,JEF8AVEF,JEFFERSON ST & 8TH AVE N EB,768 JEFFERSON ST & ROSA L PARKS BLVD,36.173296,-86.790946,,,,,,0
JEF9AEN,JEF9AEN,JEFFERSON ST & 9TH AVE N EB,JEFFERSON & 9 AVE,36.17293,-86.792455,,,,,,
JEF9AWN,JEF9AWN,JEFFERSON ST & 9TH AVE N WB,,36.173126,-86.792339,,,,,,0
JEFDBTEF,JEFDBTEF,JEFFERSON ST & DR DB TODD JR BLV D,JEFFERSON ST & DR D B TODD JR BV,36.169454,-86.806339,,,,,,0
JEFDBTWN,JEFDBTWN,JEFFERSON ST & DR DB TODD JR BLVD W,,36.169608,-86.806359,,,,,,
JEFI40EN,JEFI40EN,JEFFERSON ST & I-40 EB,JEFFERSON & I40 W,36.168009,-86.817577,,,,,,
JEFI40EF,JEFI40EF,JEFFERSON ST & I-40 EB,JEFFERSON & I40,36.168816,-86.811235,,,,,,
JEFTEMWN,JEFTEMWN,JEFFERSON ST & ED TEMPLE BLVD WB,,36.167813,-86.820382,,,,,,
JEFI40WN,JEFI40WN,JEFFERSON ST & I-40 WB,JEFFERSON & WILSON VILLAGE,36.168689,-86.813078,,,,,,
JOH31AWN,JOH31AWN,JOHN A MERRITT BLVD & 31ST AVE N WB,JOHN A MERRITT BV & 31ST AV N,36.167583,-86.824377,,,,,,
JOH33AEF,JOH33AEF,JOHN MERRITT & 33 AVE,JOHN A MERRITT BV & SCHRADER ACRES DR,36.167145,-86.826597,,,,,,0
JOH28AEN,JOH28AEN,JOHN A MERRITT BLVD & 28TH AVE N EB,2880 JOHN A MERRITT BLVD,36.167831,-86.822246,,,,,,0
JOH32AEN,JOH32AEN,JOHN A MERRITT BLVD & 32ND AVE N EB,JOHN A MERRITT BLVD & 31ST AVE N,36.167458,-86.824578,,,,,,
JONJONSN,JONJONSN,JONES AVE & JONES CIR SB,JONES AV & JONE CIR,36.206463,-86.758067,,,,,,
JONWOOSN,JONWOOSN,JONES AVE & WOODYHILL DR SB,JONES & WOODY HILL,36.210208,-86.757012,,,,,,
LAF1AVWN,LAF1AVWN,LAFAYETTE ST & 1ST AVE S WB,LAFAYETTE & 1 AVE,36.150003,-86.765572,,,,,,
LAF1AEM,LAF1AEM,LAFAYETTE ST & 1ST AVE S EB,LAFAYETTE & 1 AVE,36.149651,-86.765113,,,,,,0
LAF4AWN,LAF4AWN,LAFAYETTE ST & 4TH AVE S WB,LAFAYETTE & 4 AVE,36.151871,-86.770982,,,,,,
LAFLEWWN,LAFLEWWN,LAFAYETTE ST & LEWIS ST WB,162 LAFAYETTE ST & LEWIS ST,36.147536,-86.758344,,,,,,0
LAFFAIEN,LAFFAIEN,LAFAYETTE ST & FAIRFIELD AVE EB,LAFAYETTE ST & LEWIS ST,36.1473,-86.758053,,,,,,0
LEBANDWF,LEBANDWF,LEBANON PIKE & ANDREW JACKSON PKWY,,36.215271,-86.598612,,,,,,
LEBBELNN,LEBBELNN,LEBANON PIKE & BELINDA DR NB,LEBANON PK & BELINDA DR,36.204497,-86.614604,,,,,,
LEBBELSF,LEBBELSF,LEBANON PIKE & BELINDA DR SB,,36.204656,-86.614804,,,,,,
LEBBONNN,LEBBONNN,LEBANON PIKE & BONNA SPRING DR NB,LEBANON PK & BONNA SPRING DR,36.195483,-86.621651,,,,,,
LEBBRIEM,LEBBRIEM,LEBANON PIKE & BRILEY PKWY EB,,36.168582,-86.685922,,,,,,
LEBCENEF,LEBCENEF,LEBANON PIKE & CENTRAL PK EB,LEBANON PK & CENTRAL PK,36.186997,-86.63087,,,,,,
LEBCENWF,LEBCENWF,LEBANON PIKE & CENTRAL PK WB,LEBANON & CENTRAL PIKE,36.187036,-86.63138,,,,,,
LEBCLOWN,LEBCLOWN,LEBANON PIKE & CLOVERNOOK DR WB,,36.154919,-86.712349,,,,,,
LEBCLOEF,LEBCLOEF,LEBANON PIKE & CLOVERNOOK DR EB,,36.154874,-86.711963,,,,,,
LEBCRAWN,LEBCRAWN,LEBANON PIKE & CRAIGMEADE DR WB,,36.168174,-86.691162,,,,,,
LEBDANNN,LEBDANNN,LEBANON PIKE & DANYACREST AVE NB,LEBANON PK & DANYACREST AV,36.179616,-86.64385,,,,,,
HERDECWN,HERDECWN,HERMITAGE AVE & DECATUR AVE WB,,36.153648,-86.753553,,,,,,
LEBDISWN,LEBDISWN,LEBANON PIKE & DISPAYNE DR SB,,36.172821,-86.649359,,,,,,0
LEBDONEM,LEBDONEM,LEBANON PIKE & DONELSON PIKE EB,2832 LEBANON PIKE,36.167014,-86.660909,,,,,,0
LEBDONEN,LEBDONEN,LEBANON PIKE & DONELSON PIKE EB,US HWY 70 & LEBANON PIKE,36.167637,-86.663513,,,,,,
LEBDOWN,LEBDOWN,LEBANON PIKE & DOWNEY MEADE DR SB,,36.181662,-86.642131,,,,,,
LEBFAIWN,LEBFAIWN,LEBANON PIKE & FAIRWAY DR WB,,36.169045,-86.683455,,,,,,0
LEBFAIEN,LEBFAIEN,LEBANON PIKE & FAIRWAY DR EB,,36.168866,-86.683426,,,,,,
LEBFESN,LEBFESN,LEBANON PIKE & FESSLERS LN WB,,36.154424,-86.743072,,,,,,
LEBFESEN,LEBFESEN,LEBANON PIKE & FESSLERS LN EB,,36.154271,-86.742493,,,,,,
LEBGRAWN,LEBGRAWN,LEBANON PIKE & GRAYLNN DR WB,,36.169933,-86.674357,,,,,,
LEBGRAEN,LEBGRAEN,LEBANON PIKE & GRAYLYNN DR EB,LEBANON PK & GRAYLYNN DR,36.169844,-86.674593,,,,,,
LEBHICNM,LEBHICNM,LEBANON PIKE & HICKORY HILL LN NB,LEBANON PK & HICKORY HILL,36.188823,-86.628212,,,,,,
LEBHICSN,LEBHICSN,LEBANON PIKE & HICKORY HILL LN SB,,36.188494,-86.629154,,,,,,0
LEBHIGNF,LEBHIGNF,LEBANON PIKE & HIGHLAND VIEW DR NB,LEBANON PK & HIGHLAND VIEW,36.208022,-86.611178,,,,,,
LEBHIGSN,LEBHIGSN,LEBANON PIKE & HIGHLAND VIEW DR SB,,36.207966,-86.611594,,,,,,
LEBHCKNM,LEBHCKNM,LEBANON PIKE & HICKORY HILL LN NB,LEBANON PK & JACKSON'S COURT YARD,36.190017,-86.62654,,,,,,
LEBJACEF,LEBJACEF,LEBANON PIKE & JACKSON DOWNS BLV D,LEBANON PK & JACKSON DOWNS BLVD,36.182108,-86.640891,,,,,,
LEBJACSN,LEBJACSN,LEBANON PIKE & JACKSONIAN DR SB,LEBANON & JACKSONIAN/JUAREZ,36.193116,-86.623786,,,,,,
LEBJUASN,LEBJUASN,LEBANON PIKE & JUAREZ DR NB,LEBANON PK & JUAREZ DR,36.19301,-86.62348,,,,,,
LEBJACEM,LEBJACEM,LEBANON PIKE & JACKSON DOWNS BLVD E,,36.18533,-86.636017,,,,,,
LEBLEBEN,LEBLEBEN,LEBANON PIKE & LEBANON PIKE CIR EB,,36.153544,-86.718321,,,,,,
LEBLYNSN,LEBLYNSN,LEBANON PIKE & LYNNMEADE DR SB,,36.161355,-86.701771,,,,,,0
LEBLYNNN,LEBLYNNN,LEBANON PIKE & LYNMEADE DR NB,LEBANON RD & US HWY 70,36.161079,-86.701874,,,,,,
LEBLYNNM,LEBLYNNM,LEBANON PIKE & LYNMEADE DR NB,,36.162355,-86.700627,,,,,,
LEBMCGWF,LEBMCGWF,LEBANON PIKE & MCGAVOCK PK WB,,36.169353,-86.680458,,,,,,
LEBMCGEN,LEBMCGEN,LEBANON PIKE & MCGAVOCK PK EB,,36.169175,-86.680419,,,,,,0
LEBMCGEF,LEBMCGEF,LEBANON PIKE & MCGAVOCK PK EB,,36.16954,-86.677259,,,,,,
LEBMONNF,LEBMONNF,LEBANON PIKE & MONACO DR NB,LEBANON PK & MONACO DR,36.206181,-86.61293,,,,,,
LEBMONSN,LEBMONSN,LEBANON PIKE & MONACO DR SB,,36.20624,-86.613246,,,,,,
LEBMUNSN,LEBMUNSN,LEBANON PIKE & MUNN RD SB,LEBANON PK & MUNN RD,36.168906,-86.656096,,,,,,
LEBOMOWN,LEBOMOWN,LEBANON PIKE & OMOHUNDRO PL WB,,36.153681,-86.733762,,,,,,
LEBSPEWM,LEBSPEWM,LEBANON PIKE & SPENCE LN  WB,,36.153425,-86.724436,,,,,,0
LEBBONSF,LEBBONSF,LEBANON PIKE & BONNA SPRINGS DR SB,LEBANON PK & MUNN RD,36.195357,-86.621937,,,,,,
LEBBONWM,LEBBONWM,LEBANON PIKE & BONNABROOK DR SB,LEBANON & HICKORY HILL,36.189506,-86.627722,,,,,,
LEBSTOWM,LEBSTOWM,LEBANON PIKE & STONES RIVER RD WB,LEBANON & DOWNEYMEADE,36.185434,-86.636695,,,,,,
LEBDANSM,LEBDANSM,LEBANON PIKE & DANYACREST DR SB,LEBANON & WELLINGTON SQ,36.178744,-86.64485,,,,,,
LEBSPRSN,LEBSPRSN,LEBANON PIKE & SPRING PLACE DR SB,,36.174309,-86.647406,,,,,,
LEBPARWM,LEBPARWM,LEBANON PIKE & PARK DR WB,LEBANON & MCGAVOCK,36.169721,-86.677448,,,,,,
LEBBRIWN,LEBBRIWN,LEBANON PIKE & BRILEY PKWY WB,,36.168806,-86.685747,,,,,,0
LEBLEBWM,LEBLEBWM,LEBANON PIKE & LEBANON PIKE CIR WB,LEBANON & SPENCE,36.153806,-86.718351,,,,,,
LEBOLDNN,LEBOLDNN,LEBANON PIKE & OLD HICKORY BLVD NB,LEBANON PK & OLD HICKORY BLVD,36.197895,-86.620409,,,,,,
LEBOLDWN,LEBOLDWN,LEBANON PIKE & OLD LEBANON RD WB,2752 LEBANON PIKE & OLD LEBANON PIKE,36.16805,-86.664379,,,,,,0
LEBOMOEM,LEBOMOEM,LEBANON PIKE & OMOHUNDRO PL EB,,36.153458,-86.733717,,,,,,
LEBOMDEN,LEBOMDEN,LEBANON PIKE & OMOHUNDRO DR EB,,36.156939,-86.709065,,,,,,
LEBOMOEN,LEBOMOEN,LEBANON PIKE & OMOHUNDRO PL EB,,36.154402,-86.739793,,,,,,
LEBSHUEN,LEBSHUEN,LEBANON PIKE & SHUTE LN EB,LEBANON PK & SHUTE LN,36.214483,-86.604711,,,,,,
LEBANDWM,LEBANDWM,LEBANON PIKE & ANDREW JACKSON PKWY,LEBANON & SHUTE CANE,36.215305,-86.602305,,,,,,
LEBSPEWN,LEBSPEWN,LEBANON PIKE & SPENCE LN WB,,36.153846,-86.721279,,,,,,0
LEBSPEEF,LEBSPEEF,LEBANON PIKE & SPENCE LN EB,,36.153637,-86.721111,,,,,,0
LEBSPEEM,LEBSPEEM,LEBANON PIKE & SPENCE LN EB,,36.153217,-86.72465,,,,,,
LEBMUNEN,LEBMUNEN,LEBANON PIKE & MUNN LN EB,LEBANON PK & MUNN LN,36.168641,-86.656204,,,,,,
LEBTYLNF,LEBTYLNF,LEBANON PIKE & TYLER DR  NB,LEBANON PK & TYLER DR,36.201715,-86.617208,,,,,,
LEBWEWN,LEBWEWN,LEBANON PIKE & WEELINGTON SQ SB,,36.176888,-86.645588,,,,,,
LEBWILWN,LEBWILWN,LEBANON PIKE & WILLOWEN DR WB,297 WILOWEN DR & LEBANON PIKE,36.158515,-86.705721,,,,,,0
LISCLESN,LISCLESN,LISCHEY AVE & CLEVELAND ST SB,,36.186979,-86.764469,,,,,,0
LISRICNM,LISRICNM,LISCHEY AVE & RICHARDSON AVE NB,LISCHEY & DOUGLAS,36.193233,-86.763275,,,,,,
LISDOUNF,LISDOUNF,LISCHEY AVE & DOUGLAS AVE NB,,36.194476,-86.763076,,,,,,
LISEDINN,LISEDINN,LISCHEY AVE & EDITH AVE NB,LISCHEY AV & MARSHALL ST,36.201857,-86.761771,,,,,,
LISEDWNN,LISEDWNN,LISCHEY AVE & EDWIN ST NB,,36.204161,-86.761283,,,,,,0
LISEVANN,LISEVANN,LISCHEY AVE & EVANSTON AVE NB,,36.190616,-86.763738,,,,,,
LISEVASN,LISEVASN,LISCHEY AVE & EVANSTON AVE SB,,36.189279,-86.764073,,,,,,
LISMARNF,LISMARNF,LISCHEY AVE & MARIE ST NB,,36.196629,-86.762686,,,,,,
MAIGRAEN,MAIGRAEN,MAINSTREAM DR & GREAT CIRCLE RD EB,,36.19922,-86.80876,,,,,,
MAIMCFEN,MAIMCFEN,MAIN ST & MCFERRIN AVE EB,,36.176318,-86.756009,,,,,,
MAIFRENF,MAIFRENF,MAINSTREAM DR & FREELAND ST RD NB,MAINSTREAM DR & METRO CENTER,36.195954,-86.81767,,,,,,0
MAIGREEN,MAIGREEN,MAINSTREAM DR & GREAT CIRCLE RD EB,,36.199877,-86.811528,,,,,,
MAIFREEF,MAIFREEF,MAINSTREAM DR & FREELAND STN RD EB,MAINSTREAM DR & PARMAN PL,36.19772,-86.816771,,,,,,
MAIFREEM,MAIFREEM,MAINSTREAM DR & FREELAND STN RD EB,MAINSTREAM DR & PARMAN PL,36.198855,-86.814192,,,,,,0
MAI5STWN,MAI5STWN,MAIN ST & 5TH ST WB,,36.173071,-86.764954,,,,,,0
MASACOEN,MASACOEN,MASSMAN DR & ACORN DR EB,,36.153829,-86.701691,,,,,,
MASELMNF,MASELMNF,MASSMAN DR & ELM HILL PIKE NB,792 MASSMAN DR,36.145559,-86.711338,,,,,,0
MASELMSN,MASELMSN,MASSMAN DR & ELM HILL PIKE SB,,36.14502,-86.711187,,,,,,0
MAYDUPSN,MAYDUPSN,MAY DR & N. DUPONT AVE SB,,36.267449,-86.695156,,,,,,
MCGHUFWN,MCGHUFWN,MCGAVOCK PIKE & HUFFINE ST WB,,36.204271,-86.729218,,,,,,
MCGSCOWM,MCGSCOWM,MCGAVOCK PIKE & SCOTT AVE WB,,36.204474,-86.731595,,,,,,
MEALYTNN,MEALYTNN,MEADOW HILL DR & LYTLE DR NB,,36.221755,-86.825068,,,,,,0
MER2SWN,MER2SWN,MERIDIAN ST & N 2ND ST WB,MERIDIAN & 2 AVE,36.178944,-86.771204,,,,,,0
MERARRNN,MERARRNN,MERIDIAN ST & ARRINGTON ST NB,,36.184783,-86.768292,,,,,,
MERBERNN,MERBERNN,MERIDIAN ST & BERRY ST NB,MERIDIAN ST & TREUTLAND ST,36.181099,-86.768835,,,,,,
MERCLENN,MERCLENN,MERIDIAN ST & CLEVELAND ST NB,,36.186802,-86.768004,,,,,,0
MERGRANN,MERGRANN,MERIDIAN ST & GRACE ST NB,,36.182347,-86.768677,,,,,,
MERGRASN,MERGRASN,MERIDIAN ST & GRACE ST SB,,36.182805,-86.768699,,,,,,
MERHANNN,MERHANNN,MERIDIAN ST & HANCOCK ST NB,,36.183683,-86.768456,,,,,,
MERLISEN,MERLISEN,MERIDIAN ST & LISCHEY PL EB,MERIDIAN & SPRING,36.178783,-86.77052,,,,,,
MERTRUNN,MERTRUNN,MERIDIAN ST & TRUETLAN ST NB,,36.179972,-86.769035,,,,,,
MERTRESN,MERTRESN,MERIDIAN ST & TREUTLAN ST SB,MERIDIAN & TRUETLAN,36.18018,-86.769153,,,,,,
METATHWM,METATHWM,METROCENTER & ATHENS WAY WB,METRO CENTER & ATHENS WAY,36.193468,-86.804342,,,,,,0
METGREWM,METGREWM,METROCENTER & GREAT CIRCLE RD WB,METRO CENTER & GREAT CIRCLE,36.193804,-86.810007,,,,,,
MON9AWM,MON9AWM,MONROE ST & 9TH AVE N WB,MONROE ST & 8TH AVE N,36.175064,-86.793425,,,,,,0
MONARTWN,MONARTWN,MONROE ST & ARTHUR ST WB,,36.174284,-86.796642,,,,,,0
MOOCRISN,MOOCRISN,MOOREWOOD DR & CRISLYNNDALE DR SB,,36.237078,-86.773387,,,,,,0
MOOWILSF,MOOWILSF,MOOREWOOD DR & WILMOTH RD SB,,36.235583,-86.775112,,,,,,0
MURARLEM,MURARLEM,MURFREESBORO PIKE & ARLINGTON AVE E,,36.13893,-86.732963,,,,,,0
MURBLAWF,MURBLAWF,MURFREESBORO PIKE & BLANTON AVE WB,107 MAPLE AVE & MURFREESBORO PIKE,36.138954,-86.732227,,,,,,0
MURBORNF,MURBORNF,MURFREESBORO PIKE & BOROWOOD DR NB,2158 MURFREESBORO PIKE & BRITISH WOODS DR,36.091452,-86.651317,,,,,,0
MURBORSN,MURBORSN,MURFREESBORO PIKE & BOROWOOD DR SB,MURFREESBORO & BRITISHWOOD,36.091319,-86.65147,,,,,,0
MURBROSN,MURBROSN,MURFREESBORO PIKE & BROOKSBORO TER,,36.083767,-86.647361,,,,,,0
MURBRONN,MURBRONN,MURFREESBORO PIKE & BROOKSBORO TR N,,36.083586,-86.647053,,,,,,0
MURDELEN,MURDELEN,MURFREESBORO PIKE & DELL PKWY EB,MURFREESBORO & DELL PARKWAY,36.107739,-86.677328,,,,,,0
MURDELWN,MURDELWN,MURFREESBORO PIKE & DELL PKWY WB,,36.107799,-86.676468,,,,,,0
MURREEWN,MURREEWN,MURFREESBORO PIKE & REEDWOOD DR,MURFREESBORO & DONELSON,36.104936,-86.669667,,,,,,0
MURDOVSF,MURDOVSF,MURFREESBORO PIKE & DOVER GLEN DR S,MURFREESBORO & DOVERBLE,36.076775,-86.641112,,,,,,0
MURDOVWN,MURDOVWN,MURFREESBORO PIKE & DOVER GLEN DR N,,36.07715,-86.641295,,,,,,
MUREDGNN,MUREDGNN,MURFREESBORO PIKE & EDGE O LAKE DR,,36.079396,-86.644343,,,,,,
MURFESEN,MURFESEN,MURFREESBORO PIKE & FESSLERS LN EB,MURFREESBORO & FESSLERS LANE,36.142803,-86.744655,,,,,,0
MURFESWF,MURFESWF,MURFREESBORO PIKE & FESSLERS LN WB,,36.143158,-86.745103,,,,,,
MURFRASN,MURFRASN,MURFREESBORO PIKE & FRANKLIN LIMEST,MURFREESBORO & FRANKLIN LIMESTONE,36.094514,-86.653638,,,,,,
MURKNIEN,MURKNIEN,MURFREESBORO PIKE & KNIGHT VALLEY D,MURFREESBORO & MCGAVOCK,36.11292,-86.689366,,,,,,0
MURMCGWN,MURMCGWN,MURFREESBORO PIKE & MCGAVOCK PIKE W,,36.116566,-86.697203,,,,,,
MURMCGEF,MURMCGEF,MURFREESBORO PIKE & MCGAVOCK PIKE W,,36.116009,-86.696787,,,,,,0
MURMLWWN,MURMLWWN,MURFREESBORO PK & MILLWOOD,US HWY 41 & STATE HWY 1,36.129503,-86.714454,,,,,,
MURMILEN,MURMILEN,MURFREESBORO PIKE & MILLWOOD DR EB,,36.129522,-86.714961,,,,,,
MURSHISM,MURSHISM,MURFREESBORO PIKE & SHIAWAY DR SB,MURFREESBORO & MORTWAY,36.080171,-86.645483,,,,,,
MURFRANN,MURFRANN,MURFREESBORO PIKE & FRANKLIN LIMEST,MURFREESBORO & OLD MURFREESBORO,36.094437,-86.653178,,,,,,0
MURHARWN,MURHARWN,MURFREESBORO PIKE & HARDING PL WB,MURFREESBORO & SMITH SPRINGS,36.098467,-86.658987,,,,,,
MURHAREN,MURHAREN,MURFREESBORO PIKE & HARDING PL EB,MURFREESBORO & TOWN PARK DR,36.098669,-86.659698,,,,,,
MURWILEN,MURWILEN,MURFREESBORO PIKE & WILHAGAN RD EB,MURFREESBORO & WILHAGAN ROAD,36.132429,-86.719647,,,,,,
MURWILWF,MURWILWF,MURFREESBORO PIKE & WILHAGAN RD WB,,36.132712,-86.719557,,,,,,
1SOLDSM,1SOLDSM,N 1ST ST & OLDHAM ST SB,N 1ST ST & LAMBER,36.172806,-86.77405,,,,,,0
1SSPRSM,1SSPRSM,N 1ST ST & SPRING ST SB,N 1ST ST & W 1ST ST,36.175848,-86.774565,,,,,,
NEERIVSN,NEERIVSN,NEELYS BEND RD & RIVER PASS,,36.245185,-86.679192,,,,,,
NXIANTCH,NXIANTCH,ANTIOCH STATION INBOUND,NOLENSVILLE & ANTIOCH,36.102326,-86.740727,,,,,,
NOLAPRNN,NOLAPRNN,NOLENSVILLE PIKE & APRIL LN NB,US HWY 31 ALT & NOLENSVILLE PIKE,36.055847,-86.715456,,,,,,
NOLBRENN,NOLBRENN,NOLENSVILLE PIKE & BREWER DR NB,US HWY 31 ALT & BREWER DR,36.053564,-86.714792,,,,,,
NOLEDMSF,NOLEDMSF,NOLENSVILLE PIKE & EDMONSON PIKE SB,4201 NOLENSVILLE PIKE & EDMONSON/WALLCE,36.076513,-86.725543,,,,,,
NOLELYNN,NOLELYNN,ELYSIAN FIELDS STATION INBOUND,3904 NOLENSVILLE PIKE,36.08653,-86.729632,,,,,,1
NOLELYSN,NOLELYSN,ELYSIAN FIELDS STATION OUTBOUND,NOLENSVILLE & ELYSIAN FIELDS,36.086253,-86.729671,,,,,,0
NOLFAINM,NOLFAINM,NOLENSVILLE PIKE & FAIRLANE DR NB,US HWY 31 ALT & NOLENSVILLE PIKE,36.064303,-86.717023,,,,,,0
NOLFLONN,NOLFLONN,NOLENSVILLE PIKE & FLORA MAXWELL RD,,36.074956,-86.724751,,,,,,
NXIGLNRS,NXIGLNRS,GLENROSE STATION INBOUND,NOLENSVILLE & GLENROSE,36.126133,-86.752571,,,,,,1
NOLHAYNN,NOLHAYNN,NOLENSVILLE PK & HAYWOOD LN,,36.067891,-86.718613,,,,,,
NOLHAYSN,NOLHAYSN,NOLENSVILLE PIKE & HAYWOOD LN SB,US HWY 31 ALT & US HWY 41 ALT,36.068213,-86.719328,,,,,,
